header|season_name|round_name|group_name|match_id|date|team_a|team_b|team_a_score|team_b_score|result_type|reg_result|final_result|match_details_url
Matches|2012/2013|Torneo Inicial||1338861|2012-11-24T20:00:00+00:00|Independiente|River Plate|2|2|R|D||/matches/2012/11/24/argentina/primera-division/ca-independiente/club-atletico-river-plate/1338861/
Matches|2012/2013|Torneo Inicial||1338868|2012-11-24T20:00:00+00:00|Unión Santa Fe|Newell's Old Boys|2|2|R|D||/matches/2012/11/24/argentina/primera-division/ca-union-de-santa-fe/newell-s-old-boys/1338868/
Matches|2012/2013|Torneo Inicial||1338863|2012-11-24T22:15:00+00:00|San Martín Sa…|Belgrano|1|1|R|D||/matches/2012/11/24/argentina/primera-division/ca-san-martin-de-san-juan/ca-belgrano-de-cordoba/1338863/
Matches|2012/2013|Torneo Inicial||1338860|2012-11-25T00:30:00+00:00|Argentinos Juniors|San Lorenzo|1|2|R|B||/matches/2012/11/25/argentina/primera-division/argentinos-juniors/club-atletico-san-lorenzo-de-almagro/1338860/
Matches|2012/2013|Torneo Inicial||1338862|2012-11-25T20:00:00+00:00|Lanús|Estudiantes|0|0|R|D||/matches/2012/11/25/argentina/primera-division/ca-lanus/estudiantes-de-la-plata/1338862/
Matches|2012/2013|Torneo Inicial||1338864|2012-11-25T20:00:00+00:00|Tigre|Godoy Cruz|2|0|R|A||/matches/2012/11/25/argentina/primera-division/club-atletico-tigre/godoy-cruz-antonio-tomba/1338864/
Matches|2012/2013|Torneo Inicial||1338867|2012-11-25T20:00:00+00:00|All Boys|Vélez Sarsfield|0|2|R|B||/matches/2012/11/25/argentina/primera-division/club-atletico-all-boys/club-atletico-velez-sarsfield/1338867/
Matches|2012/2013|Torneo Inicial||1338866|2012-11-25T22:15:00+00:00|Boca Juniors|Racing Club|3|1|R|A||/matches/2012/11/25/argentina/primera-division/boca-juniors/racing-club-de-avellaneda/1338866/
Matches|2012/2013|Torneo Inicial||1338865|2012-11-26T22:15:00+00:00|Quilmes|Arsenal|1|2|R|B||/matches/2012/11/26/argentina/primera-division/quilmes-atletico-club/arsenal-de-sarandi/1338865/
Matches|2012/2013|Torneo Inicial||1338869|2012-11-27T00:30:00+00:00|Atlético Rafaela|Colón|2|0|R|A||/matches/2012/11/27/argentina/primera-division/atletico-de-rafaela/colon-de-santa-fe/1338869/
Matches|2012/2013|Torneo Inicial||1338857|2012-11-17T21:00:00+00:00|San Lorenzo|Atlético Rafaela|1|0|R|A||/matches/2012/11/17/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/atletico-de-rafaela/1338857/
Matches|2012/2013|Torneo Inicial||1338855|2012-11-17T22:30:00+00:00|Estudiantes|Independiente|2|0|R|A||/matches/2012/11/17/argentina/primera-division/estudiantes-de-la-plata/ca-independiente/1338855/
Matches|2012/2013|Torneo Inicial||1338858|2012-11-18T20:00:00+00:00|Colón|Unión Santa Fe|2|0|R|A||/matches/2012/11/18/argentina/primera-division/colon-de-santa-fe/ca-union-de-santa-fe/1338858/
Matches|2012/2013|Torneo Inicial||1338853|2012-11-18T20:00:00+00:00|San Martín Sa…|Tigre|2|2|R|D||/matches/2012/11/18/argentina/primera-division/ca-san-martin-de-san-juan/club-atletico-tigre/1338853/
Matches|2012/2013|Torneo Inicial||1338852|2012-11-18T20:00:00+00:00|Arsenal|Godoy Cruz|3|0|R|A||/matches/2012/11/18/argentina/primera-division/arsenal-de-sarandi/godoy-cruz-antonio-tomba/1338852/
Matches|2012/2013|Torneo Inicial||1338859|2012-11-18T22:30:00+00:00|Newell's Old Boys|All Boys|1|2|R|B||/matches/2012/11/18/argentina/primera-division/newell-s-old-boys/club-atletico-all-boys/1338859/
Matches|2012/2013|Torneo Inicial||1338850|2012-11-18T22:30:00+00:00|Vélez Sarsfield|Boca Juniors|0|1|R|B||/matches/2012/11/18/argentina/primera-division/club-atletico-velez-sarsfield/boca-juniors/1338850/
Matches|2012/2013|Torneo Inicial||1338854|2012-11-19T20:10:00+00:00|Belgrano|Lanús|0|2|R|B||/matches/2012/11/19/argentina/primera-division/ca-belgrano-de-cordoba/ca-lanus/1338854/
Matches|2012/2013|Torneo Inicial||1338851|2012-11-19T23:15:00+00:00|Racing Club|Quilmes|4|0|R|A||/matches/2012/11/20/argentina/primera-division/racing-club-de-avellaneda/quilmes-atletico-club/1338851/
Matches|2012/2013|Torneo Inicial||1338856|2012-11-20T00:30:00+00:00|River Plate|Argentinos Juniors|0|0|R|D||/matches/2012/11/20/argentina/primera-division/club-atletico-river-plate/argentinos-juniors/1338856/
Matches|2012/2013|Torneo Inicial||1338831|2012-11-11T23:30:00+00:00|Racing Club|Arsenal|0|0|R|D||/matches/2012/11/12/argentina/primera-division/racing-club-de-avellaneda/arsenal-de-sarandi/1338831/
Matches|2012/2013|Torneo Inicial||1338840|2012-11-13T20:00:00+00:00|Argentinos Juniors|Estudiantes|2|1|R|A||/matches/2012/11/13/argentina/primera-division/argentinos-juniors/estudiantes-de-la-plata/1338840/
Matches|2012/2013|Torneo Inicial||1338848|2012-11-13T22:15:00+00:00|Unión Santa Fe|San Lorenzo|2|2|R|D||/matches/2012/11/13/argentina/primera-division/ca-union-de-santa-fe/club-atletico-san-lorenzo-de-almagro/1338848/
Matches|2012/2013|Torneo Inicial||1338845|2012-11-14T00:30:00+00:00|Quilmes|Vélez Sarsfield|0|1|R|B||/matches/2012/11/14/argentina/primera-division/quilmes-atletico-club/club-atletico-velez-sarsfield/1338845/
Matches|2012/2013|Torneo Inicial||1338847|2012-11-14T20:00:00+00:00|All Boys|Colón|1|1|R|D||/matches/2012/11/14/argentina/primera-division/club-atletico-all-boys/colon-de-santa-fe/1338847/
Matches|2012/2013|Torneo Inicial||1338849|2012-11-15T00:30:00+00:00|Atlético Rafaela|River Plate|0|0|R|D||/matches/2012/11/15/argentina/primera-division/atletico-de-rafaela/club-atletico-river-plate/1338849/
Matches|2012/2013|Torneo Inicial||1338843|2012-11-15T20:00:00+00:00|Godoy Cruz|Racing Club|0|1|R|B||/matches/2012/11/15/argentina/primera-division/godoy-cruz-antonio-tomba/racing-club-de-avellaneda/1338843/
Matches|2012/2013|Torneo Inicial||1338842|2012-11-15T22:15:00+00:00|Lanús|San Martín Sa…|2|1|R|A||/matches/2012/11/15/argentina/primera-division/ca-lanus/ca-san-martin-de-san-juan/1338842/
Matches|2012/2013|Torneo Inicial||1338846|2012-11-16T00:30:00+00:00|Boca Juniors|Newell's Old Boys|0|0|R|D||/matches/2012/11/16/argentina/primera-division/boca-juniors/newell-s-old-boys/1338846/
Matches|2012/2013|Torneo Inicial||1338844|2012-11-16T00:30:00+00:00|Tigre|Arsenal|0|1|R|B||/matches/2012/11/16/argentina/primera-division/club-atletico-tigre/arsenal-de-sarandi/1338844/
Matches|2012/2013|Torneo Inicial||1338821|2012-11-06T00:30:00+00:00|Independiente|Lanús|0|2|R|B||/matches/2012/11/06/argentina/primera-division/ca-independiente/ca-lanus/1338821/
Matches|2012/2013|Torneo Inicial||1338834|2012-11-09T20:00:00+00:00|Belgrano|Argentinos Juniors|0|0|R|D||/matches/2012/11/09/argentina/primera-division/ca-belgrano-de-cordoba/argentinos-juniors/1338834/
Matches|2012/2013|Torneo Inicial||1338839|2012-11-09T22:10:00+00:00|Newell's Old Boys|Quilmes|0|0|R|D||/matches/2012/11/09/argentina/primera-division/newell-s-old-boys/quilmes-atletico-club/1338839/
Matches|2012/2013|Torneo Inicial||1338830|2012-11-10T00:15:00+00:00|Vélez Sarsfield|Godoy Cruz|2|1|R|A||/matches/2012/11/10/argentina/primera-division/club-atletico-velez-sarsfield/godoy-cruz-antonio-tomba/1338830/
Matches|2012/2013|Torneo Inicial||1338837|2012-11-10T19:10:00+00:00|San Lorenzo|All Boys|4|0|R|A||/matches/2012/11/10/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/club-atletico-all-boys/1338837/
Matches|2012/2013|Torneo Inicial||1338836|2012-11-10T21:15:00+00:00|River Plate|Unión Santa Fe|2|0|R|A||/matches/2012/11/10/argentina/primera-division/club-atletico-river-plate/ca-union-de-santa-fe/1338836/
Matches|2012/2013|Torneo Inicial||1338835|2012-11-10T23:20:00+00:00|Estudiantes|Atlético Rafaela|3|1|R|A||/matches/2012/11/11/argentina/primera-division/estudiantes-de-la-plata/atletico-de-rafaela/1338835/
Matches|2012/2013|Torneo Inicial||1338832|2012-11-11T17:30:00+00:00|Lanús|Tigre|4|1|R|A||/matches/2012/11/11/argentina/primera-division/ca-lanus/club-atletico-tigre/1338832/
Matches|2012/2013|Torneo Inicial||1338833|2012-11-11T19:30:00+00:00|San Martín Sa…|Independiente|0|0|R|D||/matches/2012/11/11/argentina/primera-division/ca-san-martin-de-san-juan/ca-independiente/1338833/
Matches|2012/2013|Torneo Inicial||1338838|2012-11-11T21:15:00+00:00|Colón|Boca Juniors|0|0|R|D||/matches/2012/11/11/argentina/primera-division/colon-de-santa-fe/boca-juniors/1338838/
Matches|2012/2013|Torneo Inicial||1338829|2012-11-02T21:00:00+00:00|Atlético Rafaela|Belgrano|1|3|R|B||/matches/2012/11/02/argentina/primera-division/atletico-de-rafaela/ca-belgrano-de-cordoba/1338829/
Matches|2012/2013|Torneo Inicial||1338828|2012-11-03T19:10:00+00:00|Unión Santa Fe|Estudiantes|2|2|R|D||/matches/2012/11/03/argentina/primera-division/ca-union-de-santa-fe/estudiantes-de-la-plata/1338828/
Matches|2012/2013|Torneo Inicial||1338820|2012-11-03T19:10:00+00:00|Argentinos Juniors|San Martín Sa…|1|1|R|D||/matches/2012/11/03/argentina/primera-division/argentinos-juniors/ca-san-martin-de-san-juan/1338820/
Matches|2012/2013|Torneo Inicial||1338826|2012-11-03T21:15:00+00:00|Boca Juniors|San Lorenzo|3|1|R|A||/matches/2012/11/03/argentina/primera-division/boca-juniors/club-atletico-san-lorenzo-de-almagro/1338826/
Matches|2012/2013|Torneo Inicial||1338822|2012-11-03T23:20:00+00:00|Arsenal|Vélez Sarsfield|1|5|R|B||/matches/2012/11/04/argentina/primera-division/arsenal-de-sarandi/club-atletico-velez-sarsfield/1338822/
Matches|2012/2013|Torneo Inicial||1338825|2012-11-04T20:15:00+00:00|Quilmes|Colón|2|2|R|D||/matches/2012/11/04/argentina/primera-division/quilmes-atletico-club/colon-de-santa-fe/1338825/
Matches|2012/2013|Torneo Inicial||1338823|2012-11-04T20:15:00+00:00|Godoy Cruz|Newell's Old Boys|1|1|R|D||/matches/2012/11/04/argentina/primera-division/godoy-cruz-antonio-tomba/newell-s-old-boys/1338823/
Matches|2012/2013|Torneo Inicial||1338827|2012-11-04T22:30:00+00:00|All Boys|River Plate|0|0|R|D||/matches/2012/11/04/argentina/primera-division/club-atletico-all-boys/club-atletico-river-plate/1338827/
Matches|2012/2013|Torneo Inicial||1338824|2012-11-05T23:15:00+00:00|Tigre|Racing Club|1|1|R|D||/matches/2012/11/06/argentina/primera-division/club-atletico-tigre/racing-club-de-avellaneda/1338824/
Matches|2012/2013|Torneo Inicial||1338806|2012-10-21T22:45:00+00:00|Boca Juniors|Estudiantes|0|0|R|D||/matches/2012/10/22/argentina/primera-division/boca-juniors/estudiantes-de-la-plata/1338806/
Matches|2012/2013|Torneo Inicial||1338817|2012-10-27T17:00:00+00:00|San Lorenzo|Quilmes|2|2|R|D||/matches/2012/10/27/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/quilmes-atletico-club/1338817/
Matches|2012/2013|Torneo Inicial||1338813|2012-10-27T19:10:00+00:00|San Martín Sa…|Atlético Rafaela|1|2|R|B||/matches/2012/10/27/argentina/primera-division/ca-san-martin-de-san-juan/atletico-de-rafaela/1338813/
Matches|2012/2013|Torneo Inicial||1338819|2012-10-27T21:15:00+00:00|Newell's Old Boys|Arsenal|2|1|R|A||/matches/2012/10/27/argentina/primera-division/newell-s-old-boys/arsenal-de-sarandi/1338819/
Matches|2012/2013|Torneo Inicial||1338815|2012-10-27T21:15:00+00:00|Estudiantes|All Boys|0|1|R|B||/matches/2012/10/27/argentina/primera-division/estudiantes-de-la-plata/club-atletico-all-boys/1338815/
Matches|2012/2013|Torneo Inicial||1338810|2012-10-27T23:20:00+00:00|Vélez Sarsfield|Racing Club|1|0|R|A||/matches/2012/10/28/argentina/primera-division/club-atletico-velez-sarsfield/racing-club-de-avellaneda/1338810/
Matches|2012/2013|Torneo Inicial||1338816|2012-10-28T18:30:00+00:00|River Plate|Boca Juniors|2|2|R|D||/matches/2012/10/28/argentina/primera-division/club-atletico-river-plate/boca-juniors/1338816/
Matches|2012/2013|Torneo Inicial||1338814|2012-10-28T20:30:00+00:00|Belgrano|Unión Santa Fe|1|0|R|A||/matches/2012/10/28/argentina/primera-division/ca-belgrano-de-cordoba/ca-union-de-santa-fe/1338814/
Matches|2012/2013|Torneo Inicial||1338812|2012-10-28T22:30:00+00:00|Lanús|Argentinos Juniors|1|0|R|A||/matches/2012/10/28/argentina/primera-division/ca-lanus/argentinos-juniors/1338812/
Matches|2012/2013|Torneo Inicial||1338818|2012-10-29T21:00:00+00:00|Colón|Godoy Cruz|1|1|R|D||/matches/2012/10/29/argentina/primera-division/colon-de-santa-fe/godoy-cruz-antonio-tomba/1338818/
Matches|2012/2013|Torneo Inicial||1338796|2012-10-07T22:30:00+00:00|River Plate|Godoy Cruz|5|0|R|A||/matches/2012/10/08/argentina/primera-division/club-atletico-river-plate/godoy-cruz-antonio-tomba/1338796/
Matches|2012/2013|Torneo Inicial||1338802|2012-10-19T22:10:00+00:00|Arsenal|Colón|2|0|R|A||/matches/2012/10/20/argentina/primera-division/arsenal-de-sarandi/colon-de-santa-fe/1338802/
Matches|2012/2013|Torneo Inicial||1338800|2012-10-20T00:15:00+00:00|Argentinos Juniors|Independiente|0|1|R|B||/matches/2012/10/20/argentina/primera-division/argentinos-juniors/ca-independiente/1338800/
Matches|2012/2013|Torneo Inicial||1338807|2012-10-20T17:00:00+00:00|All Boys|Belgrano|1|0|R|A||/matches/2012/10/20/argentina/primera-division/club-atletico-all-boys/ca-belgrano-de-cordoba/1338807/
Matches|2012/2013|Torneo Inicial||1338808|2012-10-20T19:10:00+00:00|Unión Santa Fe|San Martín Sa…|1|2|R|B||/matches/2012/10/20/argentina/primera-division/ca-union-de-santa-fe/ca-san-martin-de-san-juan/1338808/
Matches|2012/2013|Torneo Inicial||1338804|2012-10-20T21:15:00+00:00|Tigre|Vélez Sarsfield|0|1|R|B||/matches/2012/10/20/argentina/primera-division/club-atletico-tigre/club-atletico-velez-sarsfield/1338804/
Matches|2012/2013|Torneo Inicial||1338803|2012-10-20T21:15:00+00:00|Godoy Cruz|San Lorenzo|0|0|R|D||/matches/2012/10/20/argentina/primera-division/godoy-cruz-antonio-tomba/club-atletico-san-lorenzo-de-almagro/1338803/
Matches|2012/2013|Torneo Inicial||1338801|2012-10-20T23:20:00+00:00|Racing Club|Newell's Old Boys|0|0|R|D||/matches/2012/10/21/argentina/primera-division/racing-club-de-avellaneda/newell-s-old-boys/1338801/
Matches|2012/2013|Torneo Inicial||1338805|2012-10-21T18:15:00+00:00|Quilmes|River Plate|1|0|R|A||/matches/2012/10/21/argentina/primera-division/quilmes-atletico-club/club-atletico-river-plate/1338805/
Matches|2012/2013|Torneo Inicial||1338809|2012-10-21T20:15:00+00:00|Atlético Rafaela|Lanús|1|2|R|B||/matches/2012/10/21/argentina/primera-division/atletico-de-rafaela/ca-lanus/1338809/
Matches|2012/2013|Torneo Inicial||1338786|2012-09-30T22:30:00+00:00|Boca Juniors|San Martín Sa…|1|1|R|D||/matches/2012/10/01/argentina/primera-division/boca-juniors/ca-san-martin-de-san-juan/1338786/
Matches|2012/2013|Torneo Inicial||1338792|2012-10-05T22:10:00+00:00|Lanús|Unión Santa Fe|2|0|R|A||/matches/2012/10/06/argentina/primera-division/ca-lanus/ca-union-de-santa-fe/1338792/
Matches|2012/2013|Torneo Inicial||1338790|2012-10-06T00:15:00+00:00|Argentinos Juniors|Tigre|0|0|R|D||/matches/2012/10/06/argentina/primera-division/argentinos-juniors/club-atletico-tigre/1338790/
Matches|2012/2013|Torneo Inicial||1338793|2012-10-06T17:00:00+00:00|San Martín Sa…|All Boys|2|1|R|A||/matches/2012/10/06/argentina/primera-division/ca-san-martin-de-san-juan/club-atletico-all-boys/1338793/
Matches|2012/2013|Torneo Inicial||1338797|2012-10-06T19:15:00+00:00|San Lorenzo|Arsenal|0|0|R|D||/matches/2012/10/06/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/arsenal-de-sarandi/1338797/
Matches|2012/2013|Torneo Inicial||1338795|2012-10-06T21:00:00+00:00|Estudiantes|Quilmes|2|1|R|A||/matches/2012/10/06/argentina/primera-division/estudiantes-de-la-plata/quilmes-atletico-club/1338795/
Matches|2012/2013|Torneo Inicial||1338798|2012-10-06T23:35:00+00:00|Colón|Racing Club|0|1|R|B||/matches/2012/10/07/argentina/primera-division/colon-de-santa-fe/racing-club-de-avellaneda/1338798/
Matches|2012/2013|Torneo Inicial||1338794|2012-10-07T18:00:00+00:00|Belgrano|Boca Juniors|3|1|R|A||/matches/2012/10/07/argentina/primera-division/ca-belgrano-de-cordoba/boca-juniors/1338794/
Matches|2012/2013|Torneo Inicial||1338799|2012-10-07T20:15:00+00:00|Newell's Old Boys|Vélez Sarsfield|1|0|R|A||/matches/2012/10/07/argentina/primera-division/newell-s-old-boys/club-atletico-velez-sarsfield/1338799/
Matches|2012/2013|Torneo Inicial||1338791|2012-10-07T20:15:00+00:00|Independiente|Atlético Rafaela|2|0|R|A||/matches/2012/10/07/argentina/primera-division/ca-independiente/atletico-de-rafaela/1338791/
Matches|2012/2013|Torneo Inicial||1338775|2012-09-24T20:10:00+00:00|Estudiantes|Arsenal|2|1|R|A||/matches/2012/09/24/argentina/primera-division/estudiantes-de-la-plata/arsenal-de-sarandi/1338775/
Matches|2012/2013|Torneo Inicial||1338785|2012-09-28T22:10:00+00:00|Quilmes|Belgrano|1|1|R|D||/matches/2012/09/29/argentina/primera-division/quilmes-atletico-club/ca-belgrano-de-cordoba/1338785/
Matches|2012/2013|Torneo Inicial||1338787|2012-09-29T17:00:00+00:00|All Boys|Lanús|2|1|R|A||/matches/2012/09/29/argentina/primera-division/club-atletico-all-boys/ca-lanus/1338787/
Matches|2012/2013|Torneo Inicial||1338783|2012-09-29T19:10:00+00:00|Godoy Cruz|Estudiantes|1|0|R|A||/matches/2012/09/29/argentina/primera-division/godoy-cruz-antonio-tomba/estudiantes-de-la-plata/1338783/
Matches|2012/2013|Torneo Inicial||1338789|2012-09-29T20:50:00+00:00|Atlético Rafaela|Argentinos Juniors|5|3|R|A||/matches/2012/09/29/argentina/primera-division/atletico-de-rafaela/argentinos-juniors/1338789/
Matches|2012/2013|Torneo Inicial||1338781|2012-09-29T23:20:00+00:00|Racing Club|San Lorenzo|4|0|R|A||/matches/2012/09/30/argentina/primera-division/racing-club-de-avellaneda/club-atletico-san-lorenzo-de-almagro/1338781/
Matches|2012/2013|Torneo Inicial||1338784|2012-09-30T18:00:00+00:00|Tigre|Newell's Old Boys|0|0|R|D||/matches/2012/09/30/argentina/primera-division/club-atletico-tigre/newell-s-old-boys/1338784/
Matches|2012/2013|Torneo Inicial||1338782|2012-09-30T18:00:00+00:00|Arsenal|River Plate|0|4|R|B||/matches/2012/09/30/argentina/primera-division/arsenal-de-sarandi/club-atletico-river-plate/1338782/
Matches|2012/2013|Torneo Inicial||1338788|2012-09-30T20:15:00+00:00|Unión Santa Fe|Independiente|1|2|R|B||/matches/2012/09/30/argentina/primera-division/ca-union-de-santa-fe/ca-independiente/1338788/
Matches|2012/2013|Torneo Inicial||1338780|2012-09-30T20:15:00+00:00|Vélez Sarsfield|Colón|2|4|R|B||/matches/2012/09/30/argentina/primera-division/club-atletico-velez-sarsfield/colon-de-santa-fe/1338780/
Matches|2012/2013|Torneo Inicial||1338765|2012-09-17T23:10:00+00:00|Quilmes|Lanús|0|0|R|D||/matches/2012/09/18/argentina/primera-division/quilmes-atletico-club/ca-lanus/1338765/
Matches|2012/2013|Torneo Inicial||1338774|2012-09-21T22:10:00+00:00|Belgrano|Godoy Cruz|1|0|R|A||/matches/2012/09/22/argentina/primera-division/ca-belgrano-de-cordoba/godoy-cruz-antonio-tomba/1338774/
Matches|2012/2013|Torneo Inicial||1338779|2012-09-22T00:15:00+00:00|Atlético Rafaela|Tigre|3|0|R|A||/matches/2012/09/22/argentina/primera-division/atletico-de-rafaela/club-atletico-tigre/1338779/
Matches|2012/2013|Torneo Inicial||1338770|2012-09-22T17:00:00+00:00|Argentinos Juniors|Unión Santa Fe|3|3|R|D||/matches/2012/09/22/argentina/primera-division/argentinos-juniors/ca-union-de-santa-fe/1338770/
Matches|2012/2013|Torneo Inicial||1338777|2012-09-22T19:10:00+00:00|San Lorenzo|Vélez Sarsfield|1|2|R|B||/matches/2012/09/22/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/club-atletico-velez-sarsfield/1338777/
Matches|2012/2013|Torneo Inicial||1338771|2012-09-22T23:20:00+00:00|Independiente|All Boys|1|1|R|D||/matches/2012/09/23/argentina/primera-division/ca-independiente/club-atletico-all-boys/1338771/
Matches|2012/2013|Torneo Inicial||1338776|2012-09-23T18:10:00+00:00|River Plate|Racing Club|0|1|R|B||/matches/2012/09/23/argentina/primera-division/club-atletico-river-plate/racing-club-de-avellaneda/1338776/
Matches|2012/2013|Torneo Inicial||1338778|2012-09-23T20:10:00+00:00|Colón|Newell's Old Boys|1|2|R|B||/matches/2012/09/23/argentina/primera-division/colon-de-santa-fe/newell-s-old-boys/1338778/
Matches|2012/2013|Torneo Inicial||1338773|2012-09-23T20:10:00+00:00|San Martín Sa…|Quilmes|4|0|R|A||/matches/2012/09/23/argentina/primera-division/ca-san-martin-de-san-juan/quilmes-atletico-club/1338773/
Matches|2012/2013|Torneo Inicial||1338772|2012-09-23T22:15:00+00:00|Lanús|Boca Juniors|2|0|R|A||/matches/2012/09/24/argentina/primera-division/ca-lanus/boca-juniors/1338772/
Matches|2012/2013|Torneo Inicial||1338752|2012-09-10T22:15:00+00:00|Lanús|Godoy Cruz|2|0|R|A||/matches/2012/09/11/argentina/primera-division/ca-lanus/godoy-cruz-antonio-tomba/1338752/
Matches|2012/2013|Torneo Inicial||1338764|2012-09-15T17:10:00+00:00|Tigre|Colón|2|2|R|D||/matches/2012/09/15/argentina/primera-division/club-atletico-tigre/colon-de-santa-fe/1338764/
Matches|2012/2013|Torneo Inicial||1338767|2012-09-15T19:10:00+00:00|All Boys|Argentinos Juniors|0|1|R|B||/matches/2012/09/15/argentina/primera-division/club-atletico-all-boys/argentinos-juniors/1338767/
Matches|2012/2013|Torneo Inicial||1338763|2012-09-15T21:10:00+00:00|Godoy Cruz|San Martín Sa…|1|0|R|A||/matches/2012/09/15/argentina/primera-division/godoy-cruz-antonio-tomba/ca-san-martin-de-san-juan/1338763/
Matches|2012/2013|Torneo Inicial||1338761|2012-09-15T23:20:00+00:00|Racing Club|Estudiantes|0|1|R|B||/matches/2012/09/16/argentina/primera-division/racing-club-de-avellaneda/estudiantes-de-la-plata/1338761/
Matches|2012/2013|Torneo Inicial||1338766|2012-09-16T19:10:00+00:00|Boca Juniors|Independiente|2|1|R|A||/matches/2012/09/16/argentina/primera-division/boca-juniors/ca-independiente/1338766/
Matches|2012/2013|Torneo Inicial||1338769|2012-09-16T21:15:00+00:00|Newell's Old Boys|San Lorenzo|1|0|R|A||/matches/2012/09/16/argentina/primera-division/newell-s-old-boys/club-atletico-san-lorenzo-de-almagro/1338769/
Matches|2012/2013|Torneo Inicial||1338762|2012-09-16T21:15:00+00:00|Arsenal|Belgrano|0|2|R|B||/matches/2012/09/16/argentina/primera-division/arsenal-de-sarandi/ca-belgrano-de-cordoba/1338762/
Matches|2012/2013|Torneo Inicial||1338760|2012-09-16T23:30:00+00:00|Vélez Sarsfield|River Plate|2|0|R|A||/matches/2012/09/17/argentina/primera-division/club-atletico-velez-sarsfield/club-atletico-river-plate/1338760/
Matches|2012/2013|Torneo Inicial||1338768|2012-09-17T21:05:00+00:00|Unión Santa Fe|Atlético Rafaela|0|0|R|D||/matches/2012/09/17/argentina/primera-division/ca-union-de-santa-fe/atletico-de-rafaela/1338768/
Matches|2012/2013|Torneo Inicial||1338741|2012-09-03T23:30:00+00:00|Racing Club|San Martín Sa…|3|1|R|A||/matches/2012/09/04/argentina/primera-division/racing-club-de-avellaneda/ca-san-martin-de-san-juan/1338741/
Matches|2012/2013|Torneo Inicial||1338753|2012-09-08T17:00:00+00:00|San Martín Sa…|Arsenal|4|0|R|A||/matches/2012/09/08/argentina/primera-division/ca-san-martin-de-san-juan/arsenal-de-sarandi/1338753/
Matches|2012/2013|Torneo Inicial||1338759|2012-09-08T19:10:00+00:00|Atlético Rafaela|All Boys|2|1|R|A||/matches/2012/09/08/argentina/primera-division/atletico-de-rafaela/club-atletico-all-boys/1338759/
Matches|2012/2013|Torneo Inicial||1338755|2012-09-08T21:15:00+00:00|Estudiantes|Vélez Sarsfield|0|0|R|D||/matches/2012/09/08/argentina/primera-division/estudiantes-de-la-plata/club-atletico-velez-sarsfield/1338755/
Matches|2012/2013|Torneo Inicial||1338757|2012-09-08T23:20:00+00:00|San Lorenzo|Colón|2|1|R|A||/matches/2012/09/09/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/colon-de-santa-fe/1338757/
Matches|2012/2013|Torneo Inicial||1338750|2012-09-09T19:10:00+00:00|Argentinos Juniors|Boca Juniors|1|1|R|D||/matches/2012/09/09/argentina/primera-division/argentinos-juniors/boca-juniors/1338750/
Matches|2012/2013|Torneo Inicial||1338754|2012-09-09T21:00:00+00:00|Belgrano|Racing Club|1|0|R|A||/matches/2012/09/09/argentina/primera-division/ca-belgrano-de-cordoba/racing-club-de-avellaneda/1338754/
Matches|2012/2013|Torneo Inicial||1338751|2012-09-09T21:15:00+00:00|Independiente|Quilmes|1|1|R|D||/matches/2012/09/09/argentina/primera-division/ca-independiente/quilmes-atletico-club/1338751/
Matches|2012/2013|Torneo Inicial||1338756|2012-09-09T23:15:00+00:00|River Plate|Newell's Old Boys|3|3|R|D||/matches/2012/09/10/argentina/primera-division/club-atletico-river-plate/newell-s-old-boys/1338756/
Matches|2012/2013|Torneo Inicial||1338758|2012-09-10T20:10:00+00:00|Unión Santa Fe|Tigre|1|1|R|D||/matches/2012/09/10/argentina/primera-division/ca-union-de-santa-fe/club-atletico-tigre/1338758/
Matches|2012/2013|Torneo Inicial||1338735|2012-08-27T22:15:00+00:00|Estudiantes|Colón|1|2|R|B||/matches/2012/08/28/argentina/primera-division/estudiantes-de-la-plata/colon-de-santa-fe/1338735/
Matches|2012/2013|Torneo Inicial||1338747|2012-08-31T23:30:00+00:00|All Boys|Unión Santa Fe|3|1|R|A||/matches/2012/09/01/argentina/primera-division/club-atletico-all-boys/ca-union-de-santa-fe/1338747/
Matches|2012/2013|Torneo Inicial||1338749|2012-09-01T19:15:00+00:00|Newell's Old Boys|Estudiantes|1|0|R|A||/matches/2012/09/01/argentina/primera-division/newell-s-old-boys/estudiantes-de-la-plata/1338749/
Matches|2012/2013|Torneo Inicial||1338742|2012-09-01T22:10:00+00:00|Arsenal|Lanús|1|0|R|A||/matches/2012/09/02/argentina/primera-division/arsenal-de-sarandi/ca-lanus/1338742/
Matches|2012/2013|Torneo Inicial||1338740|2012-09-01T23:20:00+00:00|Vélez Sarsfield|Belgrano|2|1|R|A||/matches/2012/09/02/argentina/primera-division/club-atletico-velez-sarsfield/ca-belgrano-de-cordoba/1338740/
Matches|2012/2013|Torneo Inicial||1338744|2012-09-02T17:10:00+00:00|Tigre|San Lorenzo|1|1|R|D||/matches/2012/09/02/argentina/primera-division/club-atletico-tigre/club-atletico-san-lorenzo-de-almagro/1338744/
